id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6LGXMlZFFkvMrz8iJPwSbY,Shiver - Live,21,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,1,289160,0.226,0.987,0,-5.258,1,0.0754,0.00801,2.88e-6,0.833,0.358,173.533,4
2nvjcxZbWfgtC8a44B4MVU,Through With You - Live,20,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,2,199040,0.488,0.933,10,-6.333,0,0.0354,0.00879,0,0.409,0.653,142.043,4
4BE1xijuaclg0GPzx1dI71,Tangled - Live,20,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,3,217493,0.393,0.969,9,-5.943,0,0.0692,9.27e-4,5.82e-5,0.979,0.473,141.093,4
68a4QAkomPREeFxjiWBIsJ,Harder To Breathe - Live,23,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,4,179786,0.279,0.976,1,-5.67,0,0.0545,0.00546,0,0.934,0.726,148.125,4
2RhYrgApWxy0brsWNko6xD,The Sun - Live,20,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,5,472280,0.333,0.942,7,-6.645,1,0.0685,0.00317,5.86e-5,0.957,0.309,80.061,4
3uc8EaDOksuNPOrSCwuu2W,Wasted Years - Live,20,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,6,323480,0.271,0.881,9,-6.682,0,0.0501,0.0191,0,0.991,0.438,152.043,4
0cCYNg9N6BFtJxVF0FB0o5,Secret/Ain't No Sunshine - Live,21,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,7,431626,0.39,0.687,5,-8.226,1,0.0319,0.0306,0.00119,0.965,0.192,83.606,4
2MTCwBeOpNa3ww6PFUb0kq,Not Coming Home - Live,19,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,8,268280,0.522,0.953,1,-5.999,0,0.112,0.0631,1.08e-6,0.981,0.361,120.994,4
0lRm2146tAYFre5X1oIwN8,This Love - Live,28,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,9,314186,0.417,0.977,0,-5.675,1,0.117,0.0333,0,0.945,0.286,95.165,4
2kYvXQ6GPDBINWJLiOaOiC,Must Get Out - Live,20,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,10,248720,0.483,0.883,7,-5.752,1,0.0327,0.0036,0,0.942,0.394,98.001,4
2GRpb2NAI2vn8qwLa3oxd8,Sunday Morning - Live,26,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,11,397520,0.346,0.927,0,-6.188,1,0.0957,0.0175,1.18e-5,0.932,0.291,85.886,4
2pBttYLLbR8W2xgAPOZIUS,Sweetest Goodbye - Live,22,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,12,578666,0.218,0.954,3,-6.598,0,0.0817,0.00401,0.00138,0.989,0.227,83.075,4
1vpT2nIDyx9MV6P4TfvwMq,Hello - Live,18,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,13,232240,0.185,0.984,9,-4.638,0,0.0977,3.21e-5,0.00402,1,0.169,108.552,4
4CbFaTmshnLTEKYS2v3t2L,She Will Be Loved - Live,33,07hPT8Ndirhuv2NeurOD6C,Live Friday The 13th,14,14,379013,0.226,0.87,2,-6.907,1,0.0512,0.0353,0,0.397,0.481,201.099,4
5L1B4PfjpyeAYUyOgiq9eQ,If I Never See Your Face Again,25,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,1,201000,0.745,0.867,1,-2.446,1,0.0374,0.017,0,0.281,0.936,106.006,4
1KIkQkQtGzrv5PFNNAXfwY,Makes Me Wonder,30,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,2,211080,0.803,0.851,7,-2.429,1,0.0357,0.00485,3.58e-4,0.0577,0.881,113.996,4
64GVkyQ7yAr0WocanA4lg7,Little Of Your Time,20,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,3,137066,0.686,0.963,6,-2.532,0,0.0801,0.0658,0,0.104,0.965,143.931,4
1ZBlhRrfpuIpBu4R5ml7oL,Wake Up Call,26,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,4,201306,0.632,0.949,4,-2.671,0,0.0593,0.0302,0,0.0871,0.969,164.118,4
5n6xcZcHCSpAC2VHJKL3az,Won't Go Home Without You,38,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,5,231173,0.737,0.615,3,-3.76,1,0.0317,0.0149,0,0.102,0.41,110.023,4
3yLr56klPeVdRFRSThUbqo,Nothing Lasts Forever,28,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,6,187920,0.595,0.764,4,-4.631,0,0.0304,0.345,0,0.0855,0.558,95.959,4
0zF89WgKV6tC2PShUu7MFQ,Can't Stop,20,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,7,152800,0.61,0.931,4,-1.872,0,0.0633,0.0167,0,0.0585,0.971,154.874,4
7qTLRFfB2KGnM0ypoQNYYs,Goodnight Goodnight,26,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,8,243320,0.587,0.677,2,-3.765,1,0.0256,0.033,0,0.18,0.239,94.988,4
1Jbnep9UP9swwo01h02UZ5,Not Falling Apart,20,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,9,243626,0.758,0.714,7,-5.027,1,0.0382,0.00788,1.34e-6,0.0636,0.403,119.971,4
61xBZzKTtNSYK29NAVVttg,Kiwi,17,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,10,214546,0.74,0.874,4,-4.47,0,0.0992,0.0384,0.00634,0.901,0.709,141.984,4
7njcuQTUExivweyTv9fQc8,Better That We Break,26,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,11,186306,0.52,0.613,0,-3.238,1,0.0268,0.314,0,0.13,0.383,79.914,4
6U8Oad01XDrOWI2BMvlh5V,Back At Your Door,19,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,12,226826,0.647,0.624,3,-3.415,1,0.0263,0.0196,0,0.224,0.315,111.994,3
1UWzM1ekpDhQlPQ1yyMgwm,Until You're Over Me - Non-LP Version,17,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,13,195306,0.811,0.813,5,-2.788,1,0.0601,0.0274,0,0.0702,0.897,139.951,4
3mYQkjPJQjY7dAMyhh48Zq,Infatuation,19,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,14,265413,0.721,0.555,4,-3.833,1,0.0324,0.141,0,0.0716,0.541,144.014,4
6BnPy6mHpNTpg0moowYbxy,Losing My Mind - Non-LP Version,16,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,15,201266,0.495,0.769,10,-3.005,1,0.0379,0.0275,0,0.112,0.369,167.952,4
7f5Kc5ddTWHiMxeiQOaGbP,Wake Up Call - Mark Ronson Remix,16,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,16,191933,0.474,0.897,11,-3.521,0,0.209,0.0969,0,0.0694,0.889,177.96,4
0d2nlVKOipwBVUtUJZOTNc,The Way I Was - Non-LP Version,19,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,17,259146,0.541,0.91,11,-2.902,1,0.032,0.0124,0,0.346,0.489,120.038,4
1NiZM2Xvxfk99hiUsao43Y,Story - Non-LP Version,18,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,18,269573,0.47,0.818,0,-3.691,1,0.033,0.0018600000000000001,0,0.205,0.399,119.983,4
42GZXjBcfZXWrxHPYDXkVy,Won't Go Home Without You - Acoustic Version,33,2qECqBZLOCwcrhIbB7e3Kw,It Won't Be Soon Before Long (International Limited Deluxe Version),19,19,246306,0.617,0.292,3,-11.111,1,0.0286,0.928,9.8199999999999992e-006,0.0877,0.302,106.121,4
3d7pK1CqZaj5xbIGPy85rD,This Love - Acoustic,51,0BCjGDBIymcwf4etd4KBgu,1.22.03 Acoustic,7,1,255293,0.649,0.621,10,-8.959,0,0.0559,0.503,1.23e-5,0.379,0.674,91.25,4
3bXhtg6H8lOMWaLZttQF6F,Sunday Morning - Acoustic,61,0BCjGDBIymcwf4etd4KBgu,1.22.03 Acoustic,7,2,254853,0.55,0.667,7,-8.613,1,0.0776,0.57,0,0.705,0.763,82.767,4
2sLS4tVaEoMYrNS67PVz0V,She Will Be Loved - Acoustic,70,0BCjGDBIymcwf4etd4KBgu,1.22.03 Acoustic,7,3,276786,0.618,0.504,11,-9.328,0,0.0319,0.496,4.73e-6,0.698,0.58,98.12,4
5Ay81Q9Ms1TxEpW4K2sEdF,Harder To Breathe - Acoustic,55,0BCjGDBIymcwf4etd4KBgu,1.22.03 Acoustic,7,4,189880,0.693,0.798,8,-7.809,0,0.195,0.482,0,0.735,0.955,146.468,4
4UXIPGSBpaK4TXaWsY0bfY,The Sun - Acoustic,36,0BCjGDBIymcwf4etd4KBgu,1.22.03 Acoustic,7,5,318520,0.438,0.727,4,-9.248,0,0.125,0.528,6.59e-5,0.575,0.469,154.583,4
3lAqHOGFBABytXxiPpDm6e,"If I Fell - Acoustic / Live At The Hit Factory, NYC / 2003",38,0BCjGDBIymcwf4etd4KBgu,1.22.03 Acoustic,7,6,203306,0.508,0.125,6,-16.55,0,0.0364,0.919,0,0.708,0.192,81.3,4
2h7AMLucO47xzRTxdFzK7U,"Highway To Hell - Acoustic - Live From Hamburg, Germany",31,0BCjGDBIymcwf4etd4KBgu,1.22.03 Acoustic,7,7,269693,0.493,0.878,7,-6.966,1,0.0761,0.0265,0.00134,0.924,0.451,121.88,4
2RjpDxBii8EvC6p6wxwCSz,Harder To Breathe,55,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,1,173693,0.662,0.908,1,-4.764,0,0.0449,0.0506,0,0.0508,0.967,149.941,4
6YgV0EF8xJMZz0Zm6BTaT4,This Love,68,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,2,206200,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,4
3T35D5r5tkO6c1KzZ0HCBr,Shiver,46,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,3,179773,0.625,0.925,0,-4.435,1,0.342,0.0421,0,0.865,0.515,172.017,4
7sapKrjDij2fpDVj0GxP66,She Will Be Loved,72,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,4,257133,0.706,0.713,0,-5.512,0,0.0301,0.0596,0,0.132,0.544,102.037,4
07oRM1c6VtzDpxjTn8w6Hm,Tangled,46,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,5,198200,0.626,0.8,9,-5.085,0,0.0611,0.0313,0,0.0587,0.737,145.839,4
6cX1zmXxkfhSvHW82U5CW6,The Sun,47,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,6,251693,0.446,0.728,7,-5.663,1,0.0463,0.0492,0,0.0316,0.562,79.648,4
7xlIrLvCs7digqxVI3LKMM,Must Get Out,46,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,7,239440,0.749,0.531,7,-6.636,1,0.0324,0.0549,0,0.237,0.317,97.022,4
1YI0uK36eupTmw9F8kHysr,Sunday Morning,68,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,8,244866,0.607,0.76,0,-5.229,1,0.0482,0.0745,0,0.0595,0.805,88.059,4
64i1dyG9Td5z5Q0TCG17Pb,Secret,50,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,9,295000,0.42,0.438,5,-8.402,1,0.051,0.256,1.17e-4,0.0963,0.149,87.986,4
6DhtWg2DzPVEcBZoJ2CJh9,Through With You,44,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,10,181573,0.69,0.8,10,-5.407,0,0.044,0.0749,0,0.0848,0.663,146.147,4
7sT621Iv8V6bMv6Z5B16PO,Not Coming Home,44,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,11,261226,0.668,0.925,1,-5.204,0,0.0901,0.135,4.55e-6,0.983,0.352,120.049,4
44R3zk8n5b3g5fTEXCkwnW,Sweetest Goodbye,47,1Rv9WRKyYhFaGbuYDaQunN,Songs About Jane,12,12,270733,0.566,0.819,1,-5.951,1,0.104,0.167,0,0.187,0.708,164.004,4
4V9JDRqKjN8F2HWdlEDxvI,Harder To Breathe,65,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,1,173693,0.662,0.908,1,-4.764,0,0.0449,0.0506,0,0.0508,0.967,149.941,4
6ECp64rv50XVz93WvxXMGF,This Love,77,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,2,206200,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,4
6MvQ6mhfqeoxfhTydwYRRI,Shiver,47,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,3,179773,0.625,0.925,0,-4.435,1,0.342,0.0421,0,0.865,0.515,172.017,4
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,80,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,4,259453,0.651,0.663,0,-5.569,0,0.0281,0.228,0,0.0994,0.465,102,4
4c0Arzex2NVpiCePeB5rf5,Tangled,45,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,5,198200,0.63,0.798,9,-5.075,0,0.0559,0.0348,0,0.0557,0.788,145.977,4
16tn9LlieVLhbCmL2x2TRe,The Sun,46,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,6,251693,0.532,0.73,7,-5.671,1,0.0414,0.0464,0,0.0323,0.558,79.989,4
7BMFfYoeXMXMX2mVCy2NVz,Must Get Out,46,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,7,239440,0.748,0.529,7,-6.641,1,0.0323,0.053,0,0.338,0.317,97.017,4
5qII2n90lVdPDcgXEEVHNy,Sunday Morning,71,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,8,244880,0.608,0.768,0,-5.227,1,0.0475,0.0913,0,0.0629,0.809,88.059,4
6QU5K23dgQ6kOca5INWOVB,Secret,49,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,9,295000,0.641,0.446,5,-8.369,1,0.0391,0.231,8.68e-5,0.106,0.15,88.04,4
1ShkiUGko94e4BW5fEnxxw,Through With You,43,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,10,181573,0.691,0.795,10,-5.38,0,0.0439,0.0715,0,0.0932,0.64,146.144,4
47GAwoC7QtBMVqrixfLVUo,Not Coming Home,45,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,11,261226,0.667,0.921,1,-5.223,0,0.0909,0.123,6.66e-6,0.982,0.378,120.04,4
6b9NzxGrLgueouFOAr5Jw3,Sweetest Goodbye,42,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,12,270746,0.557,0.819,3,-5.985,0,0.0983,0.15,0,0.185,0.721,163.986,4
03yLhZ200apRpQR47lb2fg,Harder To Breathe - Demo,37,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,1,137680,0.537,0.79,6,-5.614,0,0.176,0.0898,0,0.0914,0.908,149.8,4
4PNn9pMYbErIXMHmE0w4a2,This Love - Demo,40,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,2,201866,0.686,0.576,0,-6.775,0,0.0376,0.182,0,0.106,0.642,95.94,4
2NPgLm7I9ltBDXE4oigXi6,Shiver - Demo,34,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,3,188773,0.762,0.613,4,-5.59,0,0.132,0.0134,7.52e-6,0.091,0.704,171.906,4
0HJdnuMSH9cR4GNUUtQBPM,She Will Be Loved - Demo,40,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,4,188906,0.879,0.429,1,-7.939,0,0.041,0.0227,0,0.064,0.61,100.014,4
3B4rsHMPbvYV7nNxs4FSWE,Tangled - Demo,34,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,5,164413,0.842,0.534,5,-8.309,1,0.221,0.181,0,0.17,0.522,77.98,4
09ZNbemRWaTfNBmZ246SOQ,The Sun - Demo,34,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,6,202613,0.7,0.646,7,-6.823,1,0.0737,0.121,0,0.0729,0.741,80.302,4
6ky7V6pofLTDxI6vJ6azZ4,Must Get Out - Demo,34,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,7,197466,0.664,0.507,7,-7.11,1,0.0371,0.214,0,0.0849,0.586,191.978,4
6lwJPy78yr392u5uVUQKww,Sunday Morning - Demo,43,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,8,252106,0.536,0.624,0,-7.481,1,0.0533,0.0274,0,0.0908,0.886,88.648,4
4ygNJLjf6J6X91VPExX0Ee,Secret - Demo,35,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,9,249666,0.512,0.51,5,-7.219,1,0.0455,0.097,2.39e-5,0.128,0.132,177.109,4
2gGyGhrur9okI0UBIDXJEG,Through With You - Demo,33,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,10,200853,0.677,0.427,10,-7.47,0,0.0434,0.0605,0,0.0788,0.537,140.057,4
4lgsjS8hYdpP8lOyyKdNEf,Not Coming Home - Demo,33,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,11,231293,0.747,0.361,2,-8.595,0,0.0549,0.0511,2.26e-6,0.202,0.397,121.499,4
5tSN9S1BvuQ1TcmBnkA9Ws,Sweetest Goodbye - Demo,35,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,12,210453,0.716,0.606,7,-7.083,1,0.0446,0.216,1.27e-6,0.112,0.787,164.052,4
4bvqIVboftRLtgT8WBOXCI,Take What You Want - Demo,36,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,13,145066,0.642,0.834,9,-6.517,1,0.0615,0.0462,0,0.201,0.54,112.344,3
39gJMnnXw8x2Im44B8BM3P,Ragdoll - Original Demo/Non-LP International B-Side,36,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,14,328693,0.718,0.576,7,-5.244,1,0.0342,0.333,3.15e-6,0.0965,0.361,121.699,4
4PPgUdOaHiGBEswMhwSziB,Woman - Demo,35,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,15,246213,0.774,0.604,9,-9.445,0,0.131,0.227,0.00268,0.0646,0.78,173.998,4
1hbbMyfgxjcFrW2v4ll8uQ,Chilly Winter - Demo,33,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,16,175106,0.793,0.489,0,-9.254,1,0.0358,0.0831,4.44e-4,0.111,0.793,136.009,5
0ecxQl1Uij06vO9S7htIVI,The Sun - Alternate Mix,34,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,29,17,256680,0.618,0.805,7,-4.962,1,0.0378,0.0175,0,0.0455,0.476,80.024,4
